352;1544;15;1,10;1,16;2011-08-26;100;1000;300;"EA ";2011-08-26 00:00:00.000
352;1694;15;1,40;1,47;2011-08-26;100;1000;300;"EA ";2011-08-26 00:00:00.000
355;1508;15;1,30;1,37;2011-08-26;100;1000;300;"EA ";2011-08-26 00:00:00.000
356;1516;18;3,43;3,60;2011-08-27;20;100;60;PAK;2011-08-27 00:00:00.000
356;1572;16;3,22;3,38;2011-08-28;20;100;60;PAK;2011-08-28 00:00:00.000
357;1516;18;3,79;3,98;2011-08-27;20;100;60;PAK;2011-08-27 00:00:00.000
357;1572;16;4,11;4,32;2011-08-28;20;100;60;PAK;2011-08-28 00:00:00.000
358;1500;16;6,65;6,98;2011-08-28;20;100;60;PAK;2011-08-28 00:00:00.000
359;1496;17;45,41;47,68;2011-08-29;1;5;3;"CS ";2011-08-29 00:00:00.000
359;1554;19;45,26;47,52;2011-08-11;1;5;3;"CS ";2011-08-11 00:00:00.000
360;1496;17;43,41;45,58;2011-08-29;1;5;3;"CS ";2011-08-29 00:00:00.000
360;1554;19;43,26;45,42;2011-08-11;1;5;3;"CS ";2011-08-11 00:00:00.000
361;1496;17;47,48;49,85;2011-08-05;1;5;3;"CS ";2011-08-05 00:00:00.000
361;1554;19;47,33;49,70;2011-08-18;1;5;3;"CS ";2011-08-18 00:00:00.000
362;1496;17;43,41;45,58;2011-08-05;1;5;3;"CS ";2011-08-05 00:00:00.000
362;1554;19;43,26;45,42;2011-08-18;1;5;3;"CS ";2011-08-18 00:00:00.000
363;1496;17;41,41;43,48;2011-08-05;1;5;3;"CS ";2011-08-05 00:00:00.000
363;1554;19;41,26;43,32;2011-08-18;1;5;3;"CS ";2011-08-18 00:00:00.000
364;1496;17;45,48;47,75;2011-08-12;1;5;3;"CS ";2011-08-12 00:00:00.000
364;1554;19;45,33;47,60;2011-08-24;1;5;3;"CS ";2011-08-24 00:00:00.000
365;1496;17;41,41;43,48;2011-08-12;1;5;3;"CS ";2011-08-12 00:00:00.000
365;1554;19;41,26;43,32;2011-08-24;1;5;3;"CS ";2011-08-24 00:00:00.000
366;1496;17;39,41;41,38;2011-08-12;1;5;3;"CS ";2011-08-12 00:00:00.000
366;1554;19;39,26;41,22;2011-08-29;1;5;3;"CS ";2011-08-29 00:00:00.000
367;1496;17;43,48;45,65;2011-08-12;1;5;3;"CS ";2011-08-12 00:00:00.000
367;1554;19;43,33;45,50;2011-08-29;1;5;3;"CS ";2011-08-29 00:00:00.000
368;1496;17;39,41;41,38;2011-08-12;1;5;3;"CS ";2011-08-12 00:00:00.000
368;1554;19;39,26;41,22;2011-08-29;1;5;3;"CS ";2011-08-29 00:00:00.000
369;1496;17;37,41;39,28;2011-08-12;1;5;3;"CS ";2011-08-12 00:00:00.000
369;1554;19;37,26;39,12;2011-08-29;1;5;3;"CS ";2011-08-29 00:00:00.000
370;1496;17;41,48;43,55;2011-08-18;1;5;3;"CS ";2011-08-18 00:00:00.000
370;1554;19;41,33;43,40;2011-07-30;1;5;3;"CS ";2011-07-30 00:00:00.000
371;1496;17;37,41;39,28;2011-08-18;1;5;3;"CS ";2011-08-18 00:00:00.000
371;1554;19;37,26;39,12;2011-07-30;1;5;3;"CS ";2011-07-30 00:00:00.000
372;1496;17;35,41;37,18;2011-08-18;1;5;3;"CS ";2011-08-18 00:00:00.000
372;1554;19;35,26;37,02;2011-07-30;1;5;3;"CS ";2011-07-30 00:00:00.000
373;1496;17;39,48;41,45;2011-08-18;1;5;3;"CS ";2011-08-18 00:00:00.000
373;1554;19;39,33;41,30;2011-07-30;1;5;3;"CS ";2011-07-30 00:00:00.000
374;1496;17;35,41;37,18;2011-08-24;1;5;3;"CS ";2011-08-24 00:00:00.000
374;1554;19;35,26;37,02;2011-08-05;1;5;3;"CS ";2011-08-05 00:00:00.000
375;1536;15;41,28;43,34;2011-08-13;1;5;3;CTN;2011-08-13 00:00:00.000
375;1562;16;41,21;43,27;2011-08-10;1;5;3;CTN;2011-08-10 00:00:00.000
375;1656;16;41,21;43,27;2011-07-29;1;5;3;CTN;2011-07-29 00:00:00.000
376;1536;15;37,21;39,07;2011-08-13;1;5;3;CTN;2011-08-13 00:00:00.000
376;1562;16;39,21;41,17;2011-08-10;1;5;3;CTN;2011-08-10 00:00:00.000
376;1656;16;45,28;47,54;2011-07-29;1;5;3;CTN;2011-07-29 00:00:00.000
377;1536;15;35,21;36,97;2011-08-20;1;5;3;CTN;2011-08-20 00:00:00.000
377;1562;16;43,28;45,44;2011-08-17;1;5;3;CTN;2011-08-17 00:00:00.000
377;1656;16;41,21;43,27;2011-08-04;1;5;3;CTN;2011-08-04 00:00:00.000
378;1536;15;39,28;41,24;2011-08-20;1;5;3;CTN;2011-08-20 00:00:00.000
378;1562;16;39,21;41,17;2011-08-17;1;5;3;CTN;2011-08-17 00:00:00.000
378;1656;16;39,21;41,17;2011-08-04;1;5;3;CTN;2011-08-04 00:00:00.000
379;1536;15;35,21;36,97;2011-08-20;1;5;3;CTN;2011-08-20 00:00:00.000
379;1562;16;37,21;39,07;2011-08-17;1;5;3;CTN;2011-08-17 00:00:00.000
379;1656;16;43,28;45,44;2011-08-04;1;5;3;CTN;2011-08-04 00:00:00.000
380;1536;15;41,16;43,22;2011-08-26;1;5;3;CTN;2011-08-26 00:00:00.000
380;1562;16;41,28;43,34;2011-08-22;1;5;3;CTN;2011-08-22 00:00:00.000
380;1656;16;39,21;41,17;2011-08-10;1;5;3;CTN;2011-08-10 00:00:00.000
381;1536;15;45,23;47,49;2011-08-26;1;5;3;CTN;2011-08-26 00:00:00.000
381;1562;16;37,21;39,07;2011-08-22;1;5;3;CTN;2011-08-22 00:00:00.000
381;1656;16;37,21;39,07;2011-08-10;1;5;3;CTN;2011-08-10 00:00:00.000
382;1536;15;41,21;43,27;2011-08-01;1;5;3;CTN;2011-08-01 00:00:00.000
382;1562;16;35,21;36,97;2011-08-28;1;5;3;CTN;2011-08-28 00:00:00.000
383;1536;15;45,28;47,54;2011-08-01;1;5;3;CTN;2011-08-01 00:00:00.000
383;1562;16;39,28;41,24;2011-08-28;1;5;3;CTN;2011-08-28 00:00:00.000
384;1536;15;41,21;43,27;2011-08-01;1;5;3;CTN;2011-08-01 00:00:00.000
384;1562;16;35,21;36,97;2011-08-28;1;5;3;CTN;2011-08-28 00:00:00.000
385;1536;15;39,21;41,17;2011-08-07;1;5;3;CTN;2011-08-07 00:00:00.000
385;1562;16;41,16;43,22;2011-08-28;1;5;3;CTN;2011-08-28 00:00:00.000
386;1536;15;43,28;45,44;2011-08-07;1;5;3;CTN;2011-08-07 00:00:00.000
386;1562;16;45,23;47,49;2011-08-04;1;5;3;CTN;2011-08-04 00:00:00.000
387;1536;15;39,21;41,17;2011-08-07;1;5;3;CTN;2011-08-07 00:00:00.000
387;1562;16;41,21;43,27;2011-08-04;1;5;3;CTN;2011-08-04 00:00:00.000
388;1536;15;37,21;39,07;2011-08-07;1;5;3;CTN;2011-08-07 00:00:00.000
388;1562;16;45,28;47,54;2011-08-04;1;5;3;CTN;2011-08-04 00:00:00.000
389;1536;15;41,28;43,34;2011-08-07;1;5;3;CTN;2011-08-07 00:00:00.000
389;1562;16;41,21;43,27;2011-08-04;1;5;3;CTN;2011-08-04 00:00:00.000
390;1536;15;37,21;39,07;2011-08-07;1;5;3;CTN;2011-08-07 00:00:00.000
390;1562;16;39,21;41,17;2011-08-04;1;5;3;CTN;2011-08-04 00:00:00.000
391;1536;15;35,21;36,97;2011-08-07;1;5;3;CTN;2011-08-07 00:00:00.000
391;1562;16;43,28;45,44;2011-08-04;1;5;3;CTN;2011-08-04 00:00:00.000
392;1536;15;39,28;41,24;2011-08-07;1;5;3;CTN;2011-08-07 00:00:00.000
392;1562;16;39,21;41,17;2011-08-04;1;5;3;CTN;2011-08-04 00:00:00.000
393;1536;15;35,21;36,97;2011-08-07;1;5;3;CTN;2011-08-07 00:00:00.000
393;1562;16;37,21;39,07;2011-08-04;1;5;3;CTN;2011-08-04 00:00:00.000
394;1536;15;41,16;43,22;2011-08-07;1;5;3;CTN;2011-08-07 00:00:00.000
394;1562;16;41,28;43,34;2011-08-04;1;5;3;CTN;2011-08-04 00:00:00.000
395;1536;15;45,23;47,49;2011-08-07;1;5;3;CTN;2011-08-07 00:00:00.000
395;1562;16;37,21;39,07;2011-08-04;1;5;3;CTN;2011-08-04 00:00:00.000
396;1536;15;41,21;43,27;2011-08-07;1;5;3;CTN;2011-08-07 00:00:00.000
396;1562;16;35,21;36,97;2011-08-04;1;5;3;CTN;2011-08-04 00:00:00.000
397;1536;15;45,28;47,54;2011-08-07;1;5;3;CTN;2011-08-07 00:00:00.000
397;1562;16;39,28;41,24;2011-08-04;1;5;3;CTN;2011-08-04 00:00:00.000
402;1648;15;45,21;47,47;2011-08-26;1;5;3;CTN;2011-08-26 00:00:00.000
403;1616;17;45,21;47,47;2011-08-06;1;5;3;CAN;2011-08-06 00:00:00.000
403;1672;15;43,21;45,37;2011-08-20;1;5;3;CAN;2011-08-20 00:00:00.000
403;1686;19;43,28;45,44;2011-08-28;1;5;3;CAN;2011-08-28 00:00:00.000
404;1616;17;43,21;45,37;2011-08-06;1;5;3;CAN;2011-08-06 00:00:00.000
404;1672;15;47,28;49,64;2011-08-20;1;5;3;CAN;2011-08-20 00:00:00.000
404;1686;19;39,21;41,17;2011-08-28;1;5;3;CAN;2011-08-28 00:00:00.000
405;1616;17;47,28;49,64;2011-08-12;1;5;3;CAN;2011-08-12 00:00:00.000
405;1672;15;43,21;45,37;2011-08-20;1;5;3;CAN;2011-08-20 00:00:00.000
405;1686;19;37,21;39,07;2011-08-04;1;5;3;CAN;2011-08-04 00:00:00.000
406;1616;17;43,21;45,37;2011-08-12;1;5;3;CAN;2011-08-12 00:00:00.000
406;1672;15;41,21;43,27;2011-08-20;1;5;3;CAN;2011-08-20 00:00:00.000
406;1686;19;41,28;43,34;2011-08-04;1;5;3;CAN;2011-08-04 00:00:00.000
407;1616;17;41,21;43,27;2011-08-12;1;5;3;CAN;2011-08-12 00:00:00.000
407;1672;15;45,28;47,54;2011-08-20;1;5;3;CAN;2011-08-20 00:00:00.000
407;1686;19;37,21;39,07;2011-08-04;1;5;3;CAN;2011-08-04 00:00:00.000
408;1616;17;45,28;47,54;2011-08-19;1;5;3;CAN;2011-08-19 00:00:00.000
408;1672;15;41,21;43,27;2011-08-20;1;5;3;CAN;2011-08-20 00:00:00.000
408;1686;19;35,21;36,97;2011-08-10;1;5;3;CAN;2011-08-10 00:00:00.000
409;1616;17;41,21;43,27;2011-08-19;1;5;3;CAN;2011-08-19 00:00:00.000
409;1672;15;39,21;41,17;2011-08-26;1;5;3;CAN;2011-08-26 00:00:00.000
409;1686;19;39,28;41,24;2011-08-10;1;5;3;CAN;2011-08-10 00:00:00.000
410;1616;17;39,21;41,17;2011-08-25;1;5;3;CAN;2011-08-25 00:00:00.000
410;1686;19;35,21;36,97;2011-08-10;1;5;3;CAN;2011-08-10 00:00:00.000
411;1616;17;43,28;45,44;2011-08-25;1;5;3;CAN;2011-08-25 00:00:00.000
411;1686;19;33,21;34,87;2011-08-10;1;5;3;CAN;2011-08-10 00:00:00.000
412;1616;17;39,21;41,17;2011-08-25;1;5;3;CAN;2011-08-25 00:00:00.000
412;1686;19;37,28;39,14;2011-08-10;1;5;3;CAN;2011-08-10 00:00:00.000
413;1616;17;37,21;39,07;2011-08-25;1;5;3;CAN;2011-08-25 00:00:00.000
413;1686;19;45,31;47,58;2011-08-10;1;5;3;CAN;2011-08-10 00:00:00.000
414;1616;17;41,28;43,34;2011-07-24;1;5;3;CAN;2011-07-24 00:00:00.000
414;1686;19;43,31;45,48;2011-08-17;1;5;3;CAN;2011-08-17 00:00:00.000
415;1616;17;37,21;39,07;2011-07-24;1;5;3;CAN;2011-07-24 00:00:00.000
415;1686;19;47,38;49,75;2011-08-17;1;5;3;CAN;2011-08-17 00:00:00.000
416;1616;17;35,21;36,97;2011-07-24;1;5;3;CAN;2011-07-24 00:00:00.000
416;1686;19;43,31;45,48;2011-08-17;1;5;3;CAN;2011-08-17 00:00:00.000
417;1616;17;39,28;41,24;2011-07-24;1;5;3;CAN;2011-07-24 00:00:00.000
417;1686;19;41,31;43,38;2011-08-17;1;5;3;CAN;2011-08-17 00:00:00.000
418;1616;17;35,21;36,97;2011-07-31;1;5;3;CAN;2011-07-31 00:00:00.000
418;1686;19;45,38;47,65;2011-08-22;1;5;3;CAN;2011-08-22 00:00:00.000
419;1616;17;33,21;34,87;2011-07-31;1;5;3;CAN;2011-07-31 00:00:00.000
419;1686;19;41,31;43,38;2011-08-22;1;5;3;CAN;2011-08-22 00:00:00.000
420;1616;17;37,28;39,14;2011-07-31;1;5;3;CAN;2011-07-31 00:00:00.000
420;1686;19;39,31;41,28;2011-08-22;1;5;3;CAN;2011-08-22 00:00:00.000
421;1616;17;45,31;47,58;2011-07-31;1;5;3;CAN;2011-07-31 00:00:00.000
421;1686;19;43,38;45,55;2011-08-22;1;5;3;CAN;2011-08-22 00:00:00.000
422;1492;17;45,26;47,52;2011-08-12;1;5;3;CTN;2011-08-12 00:00:00.000
422;1534;19;45,41;47,68;2011-08-17;1;5;3;CTN;2011-08-17 00:00:00.000
422;1666;16;45,41;47,68;2011-08-21;1;5;3;CTN;2011-08-21 00:00:00.000
423;1492;17;43,26;45,42;2011-08-12;1;5;3;CTN;2011-08-12 00:00:00.000
423;1534;19;43,41;45,58;2011-08-17;1;5;3;CTN;2011-08-17 00:00:00.000
423;1666;16;43,41;45,58;2011-08-21;1;5;3;CTN;2011-08-21 00:00:00.000
424;1492;17;47,33;49,70;2011-08-19;1;5;3;CTN;2011-08-19 00:00:00.000
424;1534;19;47,48;49,85;2011-08-17;1;5;3;CTN;2011-08-17 00:00:00.000
424;1666;16;47,48;49,85;2011-08-27;1;5;3;CTN;2011-08-27 00:00:00.000
425;1492;17;43,26;45,42;2011-08-19;1;5;3;CTN;2011-08-19 00:00:00.000
425;1534;19;43,41;45,58;2011-08-17;1;5;3;CTN;2011-08-17 00:00:00.000
425;1666;16;43,41;45,58;2011-08-27;1;5;3;CTN;2011-08-27 00:00:00.000
426;1492;17;41,26;43,32;2011-08-19;1;5;3;CTN;2011-08-19 00:00:00.000
426;1534;19;41,41;43,48;2011-08-17;1;5;3;CTN;2011-08-17 00:00:00.000
426;1666;16;41,41;43,48;2011-08-27;1;5;3;CTN;2011-08-27 00:00:00.000
427;1492;17;45,33;47,60;2011-08-25;1;5;3;CTN;2011-08-25 00:00:00.000
427;1534;19;45,48;47,75;2011-08-22;1;5;3;CTN;2011-08-22 00:00:00.000
427;1666;16;45,48;47,75;2011-08-03;1;5;3;CTN;2011-08-03 00:00:00.000
428;1492;17;41,26;43,32;2011-08-25;1;5;3;CTN;2011-08-25 00:00:00.000
428;1534;19;41,41;43,48;2011-08-22;1;5;3;CTN;2011-08-22 00:00:00.000
428;1666;16;41,41;43,48;2011-08-03;1;5;3;CTN;2011-08-03 00:00:00.000
429;1492;17;39,26;41,22;2011-07-24;1;5;3;CTN;2011-07-24 00:00:00.000
429;1534;19;39,41;41,38;2011-08-22;1;5;3;CTN;2011-08-22 00:00:00.000
429;1666;16;39,41;41,38;2011-08-03;1;5;3;CTN;2011-08-03 00:00:00.000
430;1492;17;43,33;45,50;2011-07-24;1;5;3;CTN;2011-07-24 00:00:00.000
430;1534;19;43,48;45,65;2011-08-22;1;5;3;CTN;2011-08-22 00:00:00.000
430;1666;16;43,48;45,65;2011-08-03;1;5;3;CTN;2011-08-03 00:00:00.000
431;1492;17;39,26;41,22;2011-07-24;1;5;3;CTN;2011-07-24 00:00:00.000
431;1534;19;39,41;41,38;2011-08-22;1;5;3;CTN;2011-08-22 00:00:00.000
431;1666;16;39,41;41,38;2011-08-03;1;5;3;CTN;2011-08-03 00:00:00.000
432;1492;17;37,26;39,12;2011-07-24;1;5;3;CTN;2011-07-24 00:00:00.000
432;1534;19;37,41;39,28;2011-08-22;1;5;3;CTN;2011-08-22 00:00:00.000
432;1666;16;37,41;39,28;2011-08-03;1;5;3;CTN;2011-08-03 00:00:00.000
433;1492;17;41,33;43,40;2011-07-31;1;5;3;CTN;2011-07-31 00:00:00.000
433;1534;19;41,48;43,55;2011-08-28;1;5;3;CTN;2011-08-28 00:00:00.000
433;1666;16;41,48;43,55;2011-08-10;1;5;3;CTN;2011-08-10 00:00:00.000
434;1492;17;37,26;39,12;2011-07-31;1;5;3;CTN;2011-07-31 00:00:00.000
434;1534;19;37,41;39,28;2011-08-28;1;5;3;CTN;2011-08-28 00:00:00.000
434;1666;16;37,41;39,28;2011-08-10;1;5;3;CTN;2011-08-10 00:00:00.000
435;1492;17;35,26;37,02;2011-07-31;1;5;3;CTN;2011-07-31 00:00:00.000
435;1534;19;35,41;37,18;2011-08-28;1;5;3;CTN;2011-08-28 00:00:00.000
435;1666;16;35,41;37,18;2011-08-10;1;5;3;CTN;2011-08-10 00:00:00.000
436;1492;17;39,33;41,30;2011-07-31;1;5;3;CTN;2011-07-31 00:00:00.000
436;1534;19;39,48;41,45;2011-08-28;1;5;3;CTN;2011-08-28 00:00:00.000
436;1666;16;39,48;41,45;2011-08-10;1;5;3;CTN;2011-08-10 00:00:00.000
437;1492;17;35,26;37,02;2011-08-06;1;5;3;CTN;2011-08-06 00:00:00.000
437;1534;19;35,41;37,18;2011-08-10;1;5;3;CTN;2011-08-10 00:00:00.000
437;1666;16;35,41;37,18;2011-08-17;1;5;3;CTN;2011-08-17 00:00:00.000
438;1540;17;39,26;41,22;2011-08-25;1;5;3;CTN;2011-08-25 00:00:00.000
438;1656;16;45,41;47,68;2011-08-17;1;5;3;CTN;2011-08-17 00:00:00.000
439;1540;17;43,33;45,50;2011-08-25;1;5;3;CTN;2011-08-25 00:00:00.000
439;1656;16;43,41;45,58;2011-08-17;1;5;3;CTN;2011-08-17 00:00:00.000
440;1540;17;39,26;41,22;2011-08-06;1;5;3;CTN;2011-08-06 00:00:00.000
440;1656;16;47,48;49,85;2011-08-17;1;5;3;CTN;2011-08-17 00:00:00.000
441;1540;17;37,26;39,12;2011-08-06;1;5;3;CTN;2011-08-06 00:00:00.000
441;1656;16;43,41;45,58;2011-08-17;1;5;3;CTN;2011-08-17 00:00:00.000
442;1540;17;41,33;43,40;2011-08-06;1;5;3;CTN;2011-08-06 00:00:00.000
442;1656;16;41,41;43,48;2011-08-22;1;5;3;CTN;2011-08-22 00:00:00.000
443;1540;17;37,26;39,12;2011-08-06;1;5;3;CTN;2011-08-06 00:00:00.000
443;1656;16;45,48;47,75;2011-08-22;1;5;3;CTN;2011-08-22 00:00:00.000
444;1540;17;35,26;37,02;2011-08-12;1;5;3;CTN;2011-08-12 00:00:00.000
444;1656;16;41,41;43,48;2011-08-22;1;5;3;CTN;2011-08-22 00:00:00.000
445;1540;17;39,33;41,30;2011-08-12;1;5;3;CTN;2011-08-12 00:00:00.000
445;1656;16;39,41;41,38;2011-08-28;1;5;3;CTN;2011-08-28 00:00:00.000
446;1540;17;35,26;37,02;2011-08-12;1;5;3;CTN;2011-08-12 00:00:00.000
446;1656;16;43,48;45,65;2011-08-28;1;5;3;CTN;2011-08-28 00:00:00.000
447;1540;17;45,41;47,68;2011-08-12;1;5;3;CTN;2011-08-12 00:00:00.000
447;1656;16;39,41;41,38;2011-08-28;1;5;3;CTN;2011-08-28 00:00:00.000
448;1540;17;43,41;45,58;2011-08-19;1;5;3;CTN;2011-08-19 00:00:00.000
448;1656;16;37,41;39,28;2011-08-28;1;5;3;CTN;2011-08-28 00:00:00.000
449;1540;17;47,48;49,85;2011-08-19;1;5;3;CTN;2011-08-19 00:00:00.000
449;1656;16;41,48;43,55;2011-08-28;1;5;3;CTN;2011-08-28 00:00:00.000
450;1540;17;43,41;45,58;2011-08-19;1;5;3;CTN;2011-08-19 00:00:00.000
450;1656;16;37,41;39,28;2011-07-22;1;5;3;CTN;2011-07-22 00:00:00.000
451;1540;17;41,41;43,48;2011-08-19;1;5;3;CTN;2011-08-19 00:00:00.000
451;1656;16;35,41;37,18;2011-07-22;1;5;3;CTN;2011-07-22 00:00:00.000
452;1540;17;45,48;47,75;2011-08-19;1;5;3;CTN;2011-08-19 00:00:00.000
452;1656;16;39,48;41,45;2011-07-22;1;5;3;CTN;2011-07-22 00:00:00.000
453;1540;17;41,41;43,48;2011-08-19;1;5;3;CTN;2011-08-19 00:00:00.000
453;1656;16;35,41;37,18;2011-07-22;1;5;3;CTN;2011-07-22 00:00:00.000
454;1540;17;39,41;41,38;2011-08-19;1;5;3;CTN;2011-08-19 00:00:00.000
454;1656;16;45,26;47,52;2011-07-22;1;5;3;CTN;2011-07-22 00:00:00.000
455;1540;17;43,48;45,65;2011-08-19;1;5;3;CTN;2011-08-19 00:00:00.000
455;1656;16;43,26;45,42;2011-07-22;1;5;3;CTN;2011-07-22 00:00:00.000
456;1540;17;39,41;41,38;2011-08-19;1;5;3;CTN;2011-08-19 00:00:00.000
456;1656;16;47,33;49,70;2011-07-22;1;5;3;CTN;2011-07-22 00:00:00.000
457;1540;17;37,41;39,28;2011-08-19;1;5;3;CTN;2011-08-19 00:00:00.000
457;1656;16;43,26;45,42;2011-07-22;1;5;3;CTN;2011-07-22 00:00:00.000
458;1540;17;41,48;43,55;2011-08-19;1;5;3;CTN;2011-08-19 00:00:00.000
458;1656;16;41,26;43,32;2011-07-22;1;5;3;CTN;2011-07-22 00:00:00.000
459;1540;17;37,41;39,28;2011-08-19;1;5;3;CTN;2011-08-19 00:00:00.000
459;1656;16;45,33;47,60;2011-07-22;1;5;3;CTN;2011-07-22 00:00:00.000
460;1540;17;35,41;37,18;2011-08-19;1;5;3;CTN;2011-08-19 00:00:00.000
460;1656;16;41,26;43,32;2011-07-22;1;5;3;CTN;2011-07-22 00:00:00.000
461;1540;17;39,48;41,45;2011-08-19;1;5;3;"DZ ";2011-08-19 00:00:00.000
462;1510;18;45,41;47,68;2011-08-27;1;5;3;"CS ";2011-08-27 00:00:00.000
463;1582;18;45,26;47,52;2011-08-27;1;5;3;CAN;2011-08-27 00:00:00.000
464;1582;18;43,26;45,42;2011-08-27;1;5;3;CAN;2011-08-27 00:00:00.000
465;1582;18;47,33;49,70;2011-08-27;1;5;3;CAN;2011-08-27 00:00:00.000
466;1582;18;43,26;45,42;2011-08-27;1;5;3;CAN;2011-08-27 00:00:00.000
467;1582;18;41,26;43,32;2011-08-08;1;5;3;CAN;2011-08-08 00:00:00.000
468;1582;18;45,33;47,60;2011-08-14;1;5;3;CAN;2011-08-14 00:00:00.000
469;1582;18;41,26;43,32;2011-08-14;1;5;3;CAN;2011-08-14 00:00:00.000
470;1582;18;39,26;41,22;2011-08-14;1;5;3;CAN;2011-08-14 00:00:00.000
471;1582;18;43,33;45,50;2011-08-14;1;5;3;CAN;2011-08-14 00:00:00.000
